"","Timestamp","BTCOpen","BTCClose","BTCVolume","BTCCount","BTCReturn","BTCRVol","BTCAmihud","BTCVolLag1","BTCVolLag2","BTCVolLag3","BTCRtnLag1","BTCRtnLag2","BTCRtnLag3","BTCRVolLag1","BTCRVolLag2","BTCRVolLag3","BTCAmhLag1","BTCAmhLag2","BTCAmhLag3","EUROpen","EURClose","EURVolume","EURCount","EURReturn","EURRtnLag1","EURRtnLag2","EURRtnLag3","SPCOpen","SPCClose","SPCVolume","SPCCount","SPCReturn","SPCRtnLag1","SPCRtnLag2","SPCRtnLag3","NASCOpen","NASCClose","NASCVolume","NASCCount","NASCReturn","NASCRtnLag1","NASCRtnLag2","NASCRtnLag3","SPCVOpen","SPCVClose","SPCVVolume","SPCVCount","SPCVReturn","SPCVRtnLag1","SPCVRtnLag2","SPCVRtnLag3","NASCVOpen","NASCVClose","NASCVVolume","NASCVCount","NASCVReturn","NASCVRtnLag1","NASCVRtnLag2","NASCVRtnLag3"
"4168","12.02.2021 00:00",47765,47465,906.5,723,-0.00630055638821148,3.96970108010324e-05,6.95042072610201e-06,376.5,413,646,-0.00051757156582255,0.000415454929116876,0,2.67880325748006e-07,1.72602798127509e-07,0,1.37469207389787e-06,1.00594413829752e-06,0,1.2139,1.2139,567.5,199.5,0,0,-4.11954932189318e-05,0,3910.75,3911,181918,30248,6.39243136344447e-05,0.000256360957630264,-0.000128246232943496,0.000256657043435027,13722.25,13726.75,52250,30645,0.000327880800051972,0.000200904068982766,-0.000273760096613174,0.000347161954536546,3910.75,3911,181918,30248,6.39243136344447e-05,0.000256360957630264,-0.000128246232943496,0.000256657043435027,13722.25,13726.75,52250,30645,0.000327880800051972,0.000200904068982766,-0.000273760096613174,0.000347161954536546
"4177","12.02.2021 01:00",47310,47280,338,290,-0.00063431654521473,4.02357479533151e-07,1.87667616927435e-06,906.5,376.5,413,-0.00630055638821148,-0.00051757156582255,0.000415454929116876,3.96970108010324e-05,2.67880325748006e-07,1.72602798127509e-07,6.95042072610201e-06,1.37469207389787e-06,1.00594413829752e-06,1.2138,1.2138,231,114.5,0,0,0,-4.11954932189318e-05,3906,3905.75,39806,6861,-6.40061446119944e-05,6.39243136344447e-05,0.000256360957630264,-0.000128246232943496,13710,13710.25,10606,6005,1.82346988104598e-05,0.000327880800051972,0.000200904068982766,-0.000273760096613174,3906,3905.75,39806,6861,-6.40061446119944e-05,6.39243136344447e-05,0.000256360957630264,-0.000128246232943496,13710,13710.25,10606,6005,1.82346988104598e-05,0.000327880800051972,0.000200904068982766,-0.000273760096613174
"4189","12.02.2021 03:00",48560,48455,322,281,-0.00216461456473027,4.68555621384242e-06,6.72240548052879e-06,338,906.5,376.5,-0.00063431654521473,-0.00630055638821148,-0.00051757156582255,4.02357479533151e-07,3.96970108010324e-05,2.67880325748006e-07,1.87667616927435e-06,6.95042072610201e-06,1.37469207389787e-06,1.2138,1.2138,172.5,113.5,0,0,0,0,3910.5,3911,7578,2888,0.000127852713848853,-6.40061446119944e-05,6.39243136344447e-05,0.000256360957630264,13729,13731.25,3292,2366,0.000163873235315748,1.82346988104598e-05,0.000327880800051972,0.000200904068982766,3910.5,3911,7578,2888,0.000127852713848853,-6.40061446119944e-05,6.39243136344447e-05,0.000256360957630264,13729,13731.25,3292,2366,0.000163873235315748,1.82346988104598e-05,0.000327880800051972,0.000200904068982766
"4201","12.02.2021 04:00",48450,48470,931,828,0.000412711520509035,1.70330799160879e-07,4.43299162737954e-07,322,338,906.5,-0.00216461456473027,-0.00063431654521473,-0.00630055638821148,4.68555621384242e-06,4.02357479533151e-07,3.96970108010324e-05,6.72240548052879e-06,1.87667616927435e-06,6.95042072610201e-06,1.2136,1.2136,462,192,0,0,0,0,3907.5,3907.75,9351,3876,6.39774799502391e-05,0.000127852713848853,-6.40061446119944e-05,6.39243136344447e-05,13721.5,13723.5,7645,4281,0.000145746037786054,0.000163873235315748,1.82346988104598e-05,0.000327880800051972,3907.5,3907.75,9351,3876,6.39774799502391e-05,0.000127852713848853,-6.40061446119944e-05,6.39243136344447e-05,13721.5,13723.5,7645,4281,0.000145746037786054,0.000163873235315748,1.82346988104598e-05,0.000327880800051972
"4213","12.02.2021 05:00",48895,48960,300,271,0.00132849643983235,1.76490279064723e-06,4.42832146610783e-06,931,322,338,0.000412711520509035,-0.00216461456473027,-0.00063431654521473,1.70330799160879e-07,4.68555621384242e-06,4.02357479533151e-07,4.43299162737954e-07,6.72240548052879e-06,1.87667616927435e-06,1.2134,1.2134,312,133,0,0,0,0,3907,3907,4883,2089,0,6.39774799502391e-05,0.000127852713848853,-6.40061446119944e-05,13719.5,13720.25,3127,2031,5.46652210875465e-05,0.000145746037786054,0.000163873235315748,1.82346988104598e-05,3907,3907,4883,2089,0,6.39774799502391e-05,0.000127852713848853,-6.40061446119944e-05,13719.5,13720.25,3127,2031,5.46652210875465e-05,0.000145746037786054,0.000163873235315748,1.82346988104598e-05
"4225","12.02.2021 06:00",48300,48300,329,280,0,0,0,300,931,322,0.00132849643983235,0.000412711520509035,-0.00216461456473027,1.76490279064723e-06,1.70330799160879e-07,4.68555621384242e-06,4.42832146610783e-06,4.43299162737954e-07,6.72240548052879e-06,1.2127,1.2127,680,262,0,0,0,0,3902.75,3902.75,4996,1816,0,0,6.39774799502391e-05,0.000127852713848853,13707.5,13707,2120,1548,-3.64770468230802e-05,5.46652210875465e-05,0.000145746037786054,0.000163873235315748,3902.75,3902.75,4996,1816,0,0,6.39774799502391e-05,0.000127852713848853,13707.5,13707,2120,1548,-3.64770468230802e-05,5.46652210875465e-05,0.000145746037786054,0.000163873235315748
"4237","12.02.2021 07:00",47948.3333333333,47778.3333333333,301.5,260.5,-0.00355178310567794,1.26151632297792e-05,1.17803751432104e-05,329,300,931,0,0.00132849643983235,0.000412711520509035,0,1.76490279064723e-06,1.70330799160879e-07,0,4.42832146610783e-06,4.43299162737954e-07,1.2127,1.2126,421.5,160,-8.24640251157749e-05,0,0,0,3905.25,3905,3931,1570,-6.40184373317254e-05,0,0,6.39774799502391e-05,13714,13714.5,2009,1421,3.64584282817049e-05,-3.64770468230802e-05,5.46652210875465e-05,0.000145746037786054,3905.25,3905,3931,1570,-6.40184373317254e-05,0,0,6.39774799502391e-05,13714,13714.5,2009,1421,3.64584282817049e-05,-3.64770468230802e-05,5.46652210875465e-05,0.000145746037786054
"4249","12.02.2021 08:00",47750,47680,397,352.5,-0.00146704416964383,2.15221859568595e-06,3.69532536434213e-06,301.5,329,300,-0.00355178310567794,0,0.00132849643983235,1.26151632297792e-05,0,1.76490279064723e-06,1.17803751432104e-05,0,4.42832146610783e-06,1.213,1.2129,191,119,-8.24436292152508e-05,-8.24640251157749e-05,0,0,3903.5,3903.75,3203,1194,6.40430369429623e-05,-6.40184373317254e-05,0,0,13708.25,13708.5,1268,987,1.82370266355036e-05,3.64584282817049e-05,-3.64770468230802e-05,5.46652210875465e-05,3903.5,3903.75,3203,1194,6.40430369429623e-05,-6.40184373317254e-05,0,0,13708.25,13708.5,1268,987,1.82370266355036e-05,3.64584282817049e-05,-3.64770468230802e-05,5.46652210875465e-05
"4261","12.02.2021 09:00",47630,47637.5,306,262.5,0.000157451387210017,2.47909393343587e-08,5.14547017026199e-07,397,301.5,329,-0.00146704416964383,-0.00355178310567794,0,2.15221859568595e-06,1.26151632297792e-05,0,3.69532536434213e-06,1.17803751432104e-05,0,1.2138,1.2138,509.5,195,0,-8.24436292152508e-05,-8.24640251157749e-05,0,3907.5,3907.5,3175,926,0,6.40430369429623e-05,-6.40184373317254e-05,0,13717,13716.75,1016,836,-1.82257256131635e-05,1.82370266355036e-05,3.64584282817049e-05,-3.64770468230802e-05,3907.5,3907.5,3175,926,0,6.40430369429623e-05,-6.40184373317254e-05,0,13717,13716.75,1016,836,-1.82257256131635e-05,1.82370266355036e-05,3.64584282817049e-05,-3.64770468230802e-05
"4273","12.02.2021 10:00",47780,47780,267.5,249.5,0,0,0,306,397,301.5,0.000157451387210017,-0.00146704416964383,-0.00355178310567794,2.47909393343587e-08,2.15221859568595e-06,1.26151632297792e-05,5.14547017026199e-07,3.69532536434213e-06,1.17803751432104e-05,1.2132,1.21315,269.5,163.75,-4.12141694373924e-05,0,-8.24436292152508e-05,-8.24640251157749e-05,3904.25,3904.5,3233,1155,6.40307347747893e-05,0,6.40430369429623e-05,-6.40184373317254e-05,13712,13711.25,972,769,-5.46981120166379e-05,-1.82257256131635e-05,1.82370266355036e-05,3.64584282817049e-05,3904.25,3904.5,3233,1155,6.40307347747893e-05,0,6.40430369429623e-05,-6.40184373317254e-05,13712,13711.25,972,769,-5.46981120166379e-05,-1.82257256131635e-05,1.82370266355036e-05,3.64584282817049e-05
"4285","12.02.2021 11:00",47785,47750,214.5,187.5,-0.000732715791404104,5.36872430972942e-07,3.41592443545037e-06,267.5,306,397,0,0.000157451387210017,-0.00146704416964383,0,2.47909393343587e-08,2.15221859568595e-06,0,5.14547017026199e-07,3.69532536434213e-06,1.2122,1.2122,1097,420.25,0,-4.12141694373924e-05,0,-8.24436292152508e-05,3902,3902.75,4943,1832,0.000192190653720559,6.40307347747893e-05,0,6.40430369429623e-05,13698.75,13700.25,1950,1385,0.000109493047300901,-5.46981120166379e-05,-1.82257256131635e-05,1.82370266355036e-05,3902,3902.75,4943,1832,0.000192190653720559,6.40307347747893e-05,0,6.40430369429623e-05,13698.75,13700.25,1950,1385,0.000109493047300901,-5.46981120166379e-05,-1.82257256131635e-05,1.82370266355036e-05
"4297","12.02.2021 12:00",47443.3333333333,47461.6666666667,201,183.5,0.000386351268351959,1.49267302557167e-07,1.92214561369134e-06,214.5,267.5,306,-0.000732715791404104,0,0.000157451387210017,5.36872430972942e-07,0,2.47909393343587e-08,3.41592443545037e-06,0,5.14547017026199e-07,1.2112,1.211,2069,755,-0.000165139130092057,0,-4.12141694373924e-05,0,3896,3896.25,23325,7832,6.41663191203179e-05,0.000192190653720559,6.40307347747893e-05,0,13684,13684.25,7751,5411,1.82693449541915e-05,0.000109493047300901,-5.46981120166379e-05,-1.82257256131635e-05,3896,3896.25,23325,7832,6.41663191203179e-05,0.000192190653720559,6.40307347747893e-05,0,13684,13684.25,7751,5411,1.82693449541915e-05,0.000109493047300901,-5.46981120166379e-05,-1.82257256131635e-05
"4309","12.02.2021 13:00",47765,47745,214,175.5,-0.000418804319807009,1.75397058289012e-07,1.95702953180845e-06,201,214.5,267.5,0.000386351268351959,-0.000732715791404104,0,1.49267302557167e-07,5.36872430972942e-07,0,1.92214561369134e-06,3.41592443545037e-06,0,1.2115,1.2114,1360,523,-8.25457097335947e-05,-0.000165139130092057,0,-4.12141694373924e-05,3901.5,3902,11145,3692,0.000128147626240249,6.41663191203179e-05,0.000192190653720559,6.40307347747893e-05,13702.5,13704.5,4431,3187,0.000145948115704897,1.82693449541915e-05,0.000109493047300901,-5.46981120166379e-05,3901.5,3902,11145,3692,0.000128147626240249,6.41663191203179e-05,0.000192190653720559,6.40307347747893e-05,13702.5,13704.5,4431,3187,0.000145948115704897,1.82693449541915e-05,0.000109493047300901,-5.46981120166379e-05
"4321","12.02.2021 14:00",47847.5,47885,221,182,0.000783433043491044,6.1376733363364e-07,3.54494589814952e-06,214,201,214.5,-0.000418804319807009,0.000386351268351959,-0.000732715791404104,1.75397058289012e-07,1.49267302557167e-07,5.36872430972942e-07,1.95702953180845e-06,1.92214561369134e-06,3.41592443545037e-06,1.2116,1.2115,970,317.5,-8.25388965018103e-05,-8.25457097335947e-05,-0.000165139130092057,0,3903.75,3903.25,7812,2333,-0.000128090175659068,0.000128147626240249,6.41663191203179e-05,0.000192190653720559,13706.25,13705,2490,1842,-9.12034293119035e-05,0.000145948115704897,1.82693449541915e-05,0.000109493047300901,3903.75,3903.25,7812,2333,-0.000128090175659068,0.000128147626240249,6.41663191203179e-05,0.000192190653720559,13706.25,13705,2490,1842,-9.12034293119035e-05,0.000145948115704897,1.82693449541915e-05,0.000109493047300901
"4333","12.02.2021 15:00",48112.5,48090,216,191,-0.000467763320292747,2.18802523811295e-07,2.16557092728123e-06,221,214,201,0.000783433043491044,-0.000418804319807009,0.000386351268351959,6.1376733363364e-07,1.75397058289012e-07,1.49267302557167e-07,3.54494589814952e-06,1.95702953180845e-06,1.92214561369134e-06,1.2113,1.2114,1540.5,503.5,8.25525240903124e-05,-8.25388965018103e-05,-8.25457097335947e-05,-0.000165139130092057,3903.5,3903.75,10296,2519,6.40430369429623e-05,-0.000128090175659068,0.000128147626240249,6.41663191203179e-05,13704.75,13707.25,3546,2422,0.000182401868300985,-9.12034293119035e-05,0.000145948115704897,1.82693449541915e-05,3903.5,3903.75,10296,2519,6.40430369429623e-05,-0.000128090175659068,0.000128147626240249,6.41663191203179e-05,13704.75,13707.25,3546,2422,0.000182401868300985,-9.12034293119035e-05,0.000145948115704897,1.82693449541915e-05
"4345","12.02.2021 16:00",48227.5,48260,251.5,223.5,0.000673662416977194,4.53821052047555e-07,2.67857819871648e-06,216,221,214,-0.000467763320292747,0.000783433043491044,-0.000418804319807009,2.18802523811295e-07,6.1376733363364e-07,1.75397058289012e-07,2.16557092728123e-06,3.54494589814952e-06,1.95702953180845e-06,1.2118,1.212,805,340,0.000165030118371073,8.25525240903124e-05,-8.25388965018103e-05,-8.25457097335947e-05,3904.5,3904.5,15667,3881,0,6.40430369429623e-05,-0.000128090175659068,0.000128147626240249,13710.75,13711.5,4307,3075,5.47001066788511e-05,0.000182401868300985,-9.12034293119035e-05,0.000145948115704897,3904.5,3904.5,15667,3881,0,6.40430369429623e-05,-0.000128090175659068,0.000128147626240249,13710.75,13711.5,4307,3075,5.47001066788511e-05,0.000182401868300985,-9.12034293119035e-05,0.000145948115704897
"4357","12.02.2021 17:00",48295,48315,428.5,354.5,0.00041403582001287,1.7142566025373e-07,9.66244620800164e-07,251.5,216,221,0.000673662416977194,-0.000467763320292747,0.000783433043491044,4.53821052047555e-07,2.18802523811295e-07,6.1376733363364e-07,2.67857819871648e-06,2.16557092728123e-06,3.54494589814952e-06,1.2093,1.2095,2751.5,930,0.000165371258852132,0.000165030118371073,8.25525240903124e-05,-8.25388965018103e-05,3899.75,3900,20015,4736,6.41046187599414e-05,0,6.40430369429623e-05,-0.000128090175659068,13686.25,13685,10057,6662,-9.13367128543285e-05,5.47001066788511e-05,0.000182401868300985,-9.12034293119035e-05,3899.75,3900,20015,4736,6.41046187599414e-05,0,6.40430369429623e-05,-0.000128090175659068,13686.25,13685,10057,6662,-9.13367128543285e-05,5.47001066788511e-05,0.000182401868300985,-9.12034293119035e-05
"4369","12.02.2021 18:00",46930,46950,742,586,0.000426075847945739,1.81540628202681e-07,5.7422621016946e-07,428.5,251.5,216,0.00041403582001287,0.000673662416977194,-0.000467763320292747,1.7142566025373e-07,4.53821052047555e-07,2.18802523811295e-07,9.66244620800164e-07,2.67857819871648e-06,2.16557092728123e-06,1.21,1.2098,2253,814,-0.000165302917972898,0.000165371258852132,0.000165030118371073,8.25525240903124e-05,3907.25,3907.25,130863,31863,0,6.41046187599414e-05,0,6.40430369429623e-05,13695.25,13693.75,68414,44229,-0.000109533024314601,-9.13367128543285e-05,5.47001066788511e-05,0.000182401868300985,3907.25,3907.25,130863,31863,0,6.41046187599414e-05,0,6.40430369429623e-05,13695.25,13693.75,68414,44229,-0.000109533024314601,-9.13367128543285e-05,5.47001066788511e-05,0.000182401868300985
"4381","12.02.2021 19:00",47515,47465,498,415,-0.00105285332951688,1.10850013347478e-06,2.11416331228289e-06,742,428.5,251.5,0.000426075847945739,0.00041403582001287,0.000673662416977194,1.81540628202681e-07,1.7142566025373e-07,4.53821052047555e-07,5.7422621016946e-07,9.66244620800164e-07,2.67857819871648e-06,1.2126,1.2127,2601,893,8.24640251157749e-05,-0.000165302917972898,0.000165371258852132,0.000165030118371073,3916.5,3916.25,162768,33042,-6.38345408923158e-05,0,6.41046187599414e-05,0,13724,13723,74643,45527,-7.28677087078466e-05,-0.000109533024314601,-9.13367128543285e-05,5.47001066788511e-05,3916.5,3916.25,162768,33042,-6.38345408923158e-05,0,6.41046187599414e-05,0,13724,13723,74643,45527,-7.28677087078466e-05,-0.000109533024314601,-9.13367128543285e-05,5.47001066788511e-05
"4393","12.02.2021 20:00",48045,48045,532,439.5,0,0,0,498,742,428.5,-0.00105285332951688,0.000426075847945739,0.00041403582001287,1.10850013347478e-06,1.81540628202681e-07,1.7142566025373e-07,2.11416331228289e-06,5.7422621016946e-07,9.66244620800164e-07,1.2132,1.2131,1891,624,-8.24300375523446e-05,8.24640251157749e-05,-0.000165302917972898,0.000165371258852132,3917.25,3917,83053,16068,-6.38223186868458e-05,-6.38345408923158e-05,0,6.41046187599414e-05,13739.5,13740.25,42639,24995,5.45856494476027e-05,-7.28677087078466e-05,-0.000109533024314601,-9.13367128543285e-05,3917.25,3917,83053,16068,-6.38223186868458e-05,-6.38345408923158e-05,0,6.41046187599414e-05,13739.5,13740.25,42639,24995,5.45856494476027e-05,-7.28677087078466e-05,-0.000109533024314601,-9.13367128543285e-05
"4405","12.02.2021 21:00",48170,48205,380.5,306,0.000726329474215248,5.27554505113799e-07,1.90888166679434e-06,532,498,742,0,-0.00105285332951688,0.000426075847945739,0,1.10850013347478e-06,1.81540628202681e-07,0,2.11416331228289e-06,5.7422621016946e-07,1.2131,1.2131,682.5,300,0,-8.24300375523446e-05,8.24640251157749e-05,-0.000165302917972898,3915.25,3915,59308,11998,-6.38549216400719e-05,-6.38223186868458e-05,-6.38345408923158e-05,0,13742.25,13742,29125,17810,-1.81922373734267e-05,5.45856494476027e-05,-7.28677087078466e-05,-0.000109533024314601,3915.25,3915,59308,11998,-6.38549216400719e-05,-6.38223186868458e-05,-6.38345408923158e-05,0,13742.25,13742,29125,17810,-1.81922373734267e-05,5.45856494476027e-05,-7.28677087078466e-05,-0.000109533024314601
"4417","12.02.2021 22:00",47730,47630,657,536,-0.00209731620503639,4.39873526390826e-06,3.19226210812236e-06,380.5,532,498,0.000726329474215248,0,-0.00105285332951688,5.27554505113799e-07,0,1.10850013347478e-06,1.90888166679434e-06,0,2.11416331228289e-06,1.2128,1.213,423.5,209.5,0.000164894055942916,0,-8.24300375523446e-05,8.24640251157749e-05,3911.75,3911.75,74001,13943,0,-6.38549216400719e-05,-6.38223186868458e-05,-6.38345408923158e-05,13720.5,13721.75,27617,17311,9.11004018160355e-05,-1.81922373734267e-05,5.45856494476027e-05,-7.28677087078466e-05,3911.75,3911.75,74001,13943,0,-6.38549216400719e-05,-6.38223186868458e-05,-6.38345408923158e-05,13720.5,13721.75,27617,17311,9.11004018160355e-05,-1.81922373734267e-05,5.45856494476027e-05,-7.28677087078466e-05
"4429","12.02.2021 23:00",47660,47660,173.5,161,0,0,0,657,380.5,532,-0.00209731620503639,0.000726329474215248,0,4.39873526390826e-06,5.27554505113799e-07,0,3.19226210812236e-06,1.90888166679434e-06,0,1.2123,1.2123,415.5,186.5,0,0.000164894055942916,0,-8.24300375523446e-05,3914.75,3914.5,72176,14257,-6.3863077583548e-05,0,-6.38549216400719e-05,-6.38223186868458e-05,13744.5,13741.75,29376,17963,-0.000200100050692598,9.11004018160355e-05,-1.81922373734267e-05,5.45856494476027e-05,3914.75,3914.5,72176,14257,-6.3863077583548e-05,0,-6.38549216400719e-05,-6.38223186868458e-05,13744.5,13741.75,29376,17963,-0.000200100050692598,9.11004018160355e-05,-1.81922373734267e-05,5.45856494476027e-05
"4441","13.02.2021 00:00",48035,48050,370.5,307.5,0.000312223554599811,9.74835480469411e-08,8.42708649392202e-07,173.5,657,380.5,0,-0.00209731620503639,0.000726329474215248,0,4.39873526390826e-06,5.27554505113799e-07,0,3.19226210812236e-06,1.90888166679434e-06,1.2126,1.2125,982.5,226.5,-8.24708259920537e-05,0,0.000164894055942916,0,3931,3930.75,211050,30756,-6.3599071475906e-05,-6.3863077583548e-05,0,-6.38549216400719e-05,13805.25,13803.25,49887,27738,-0.000144882916746525,-0.000200100050692598,9.11004018160355e-05,-1.81922373734267e-05,3931,3930.75,211050,30756,-6.3599071475906e-05,-6.3863077583548e-05,0,-6.38549216400719e-05,13805.25,13803.25,49887,27738,-0.000144882916746525,-0.000200100050692598,9.11004018160355e-05,-1.81922373734267e-05
"4450","13.02.2021 01:00",48270,48495,338.5,239,0.00465045017310395,2.16266868125225e-05,1.3738405238121e-05,370.5,173.5,657,0.000312223554599811,0,-0.00209731620503639,9.74835480469411e-08,0,4.39873526390826e-06,8.42708649392202e-07,0,3.19226210812236e-06,1.2126,1.2128,309,146,0.00016492125047704,-8.24708259920537e-05,0,0.000164894055942916,3935.25,3935.5,66706,8820,6.35263475725623e-05,-6.3599071475906e-05,-6.3863077583548e-05,0,13818.5,13820.75,11450,6637,0.000162811943521746,-0.000144882916746525,-0.000200100050692598,9.11004018160355e-05,3935.25,3935.5,66706,8820,6.35263475725623e-05,-6.3599071475906e-05,-6.3863077583548e-05,0,13818.5,13820.75,11450,6637,0.000162811943521746,-0.000144882916746525,-0.000200100050692598,9.11004018160355e-05
"4462","15.02.2021 03:00",49070,49030,438.5,328,-0.000815494438668907,6.65031179499915e-07,1.85973646218679e-06,338.5,370.5,173.5,0.00465045017310395,0.000312223554599811,0,2.16266868125225e-05,9.74835480469411e-08,0,1.3738405238121e-05,8.42708649392202e-07,0,1.2128,1.2128,358.5,162,0,0.00016492125047704,-8.24708259920537e-05,0,3937,3936.5,9698,3017,-0.000127008319216415,6.35263475725623e-05,-6.3599071475906e-05,-6.3863077583548e-05,13827,13826,3538,2222,-7.232488340847e-05,0.000162811943521746,-0.000144882916746525,-0.000200100050692598,3937,3936.5,9698,3017,-0.000127008319216415,6.35263475725623e-05,-6.3599071475906e-05,-6.3863077583548e-05,13827,13826,3538,2222,-7.232488340847e-05,0.000162811943521746,-0.000144882916746525,-0.000200100050692598
